Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,10,0,FX1,YE,DES PLAINES
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,90,0,FX1,YE,DES PLAINES
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,10,0,FX1,YE,MORTON GROVE
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,90,0,FX1,YE,MORTON GROVE
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQRD266,808.75000,2013-04-18,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,500,0,MO,YE,MORTON GROVE
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,1800,0,MO,YE,MORTON GROVE
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,500,0,MO,YE,
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,10,0,FX1,YE,DES PLAINES
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,90,0,FX1,YE,DES PLAINES
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,500,0,MO,YE,SCHAUMBURG
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,809.61250,2012-08-28,A,1,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,500,0,MO,YE,DES PLAINES
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,809.61250,2012-08-28,A,400,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,1800,0,MO,YE,DES PLAINES
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,10,0,FX1,YE,MORTON GROVE
Northwest Central Dispatch System,WQUB494,809.61250,2014-05-28,A,90,0,FX1,YE,MORTON GROVE
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,500,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,500,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,10,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,90,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,500,0,MO,YE,
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,1800,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,10,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,90,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,1800,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,810.46250,2013-07-02,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,500,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,500,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,500,0,MO,YE,
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,10,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,90,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,1800,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,10,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,90,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,1800,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,810.71250,2013-07-02,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,500,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,500,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,500,0,MO,YE,
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,10,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,90,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,1800,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,10,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,90,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,1800,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,811.71250,2013-07-02,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,500,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,500,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,500,0,MO,YE,
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,10,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,90,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,1800,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,10,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,90,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,1800,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,812.21250,2013-07-02,A,10,0,FX1,YE,
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,812.96250,2012-08-28,A,1,0,FX1,YE,SCHAUMBURG
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,812.96250,2012-08-28,A,400,0,MO,YE,SCHAUMBURG
NORTHWEST CENTRAL DISPATCH SYSTEM,KNHJ415,813.71250,2013-12-20,A,325,0,MO,GP,ARLINGTON HEI
NORTHWEST CENTRAL DISPATCH SYSTEM,KNHJ415,813.71250,2013-12-20,A,325,0,MO,GP,HOFFMAN ESTAT
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,814.21250,2012-08-28,A,1,0,FX1,YE,SCHAUMBURG
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,814.21250,2012-08-28,A,400,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,10,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,90,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,1800,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,500,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,500,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,500,0,MO,YE,
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,10,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,90,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.26250,2013-07-02,A,1800,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,10,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,90,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,1800,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,10,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,90,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,1800,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,500,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,500,0,MO,YE,Morton Grove
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,814.73750,2012-08-28,A,1,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,500,0,MO,YE,
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,814.73750,2012-08-28,A,400,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.73750,2013-07-02,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,10,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,90,0,FX1,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,1800,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,10,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,90,0,FX1,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,1800,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,500,0,MO,YE,Des Plaines
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,500,0,MO,YE,Morton Grove
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,500,0,MO,YE,
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,814.96250,2012-08-28,A,1,0,FX1,YE,SCHAUMBURG
NORTHWEST CENTRAL DISPATCH SYSTEM,WNFQ712,814.96250,2012-08-28,A,400,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRP741,814.96250,2013-07-02,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,10,0,FX1,YE,MORTON GROVE
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,90,0,FX1,YE,MORTON GROVE
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,500,0,MO,YE,MORTON GROVE
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,1800,0,MO,YE,MORTON GROVE
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,10,0,FX1,YE,
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,90,0,FX1,YE,
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,500,0,MO,YE,
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,1800,0,MO,YE,
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,10,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,90,0,FX1,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,10,0,FX1,YE,DES PLAINES
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,90,0,FX1,YE,DES PLAINES
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,500,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,1800,0,MO,YE,SCHAUMBURG
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,500,0,MO,YE,DES PLAINES
Northwest Central Dispatch System,WQUB494,815.21250,2014-05-28,A,1800,0,MO,YE,DES PLAINES
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,851.01250,2011-06-09,A,1,0,FB2,YE,ARLINGTON HEI
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,851.01250,2011-06-09,A,830,0,MO,YE,ARLINGTON HEI
Northwest Central Dispatch System,WQRC400,851.08750,2013-04-15,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQRD266,851.08750,2013-04-18,A,1,0,FB2,YE,MORTON GROVE
Northwest Central Dispatch System,WQRC405,851.08750,2013-04-15,A,1,0,FB2,YE,Hoffman Estat
Northwest Central Dispatch System,WQRD266,851.08750,2013-04-18,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQRD266,851.08750,2013-04-18,A,1,0,FB2,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRC400,851.08750,2013-04-15,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQRC405,851.08750,2013-04-15,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQRC400,851.08750,2013-04-15,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQRC405,851.08750,2013-04-15,A,1,0,FB2,YE,Elk Grove Vil
Northwest Central Dispatch System,WQRC400,851.08750,2013-04-15,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQRC405,851.08750,2013-04-15,A,1,0,FB2,YE,Palatine
Northwest Central Dispatch System,WQRD266,851.08750,2013-04-18,A,1,0,FB2,YE,DES PLAINES
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,851.51250,2011-06-09,A,1,0,FB2,YE,ARLINGTON HEI
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,851.51250,2011-06-09,A,830,0,MO,YE,ARLINGTON HEI
Northwest Central Dispatch System,WQRC400,851.53750,2013-04-15,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQRD266,851.53750,2013-04-18,A,1,0,FB2,YE,DES PLAINES
Northwest Central Dispatch System,WQRC405,851.53750,2013-04-15,A,1,0,FB2,YE,Hoffman Estat
Northwest Central Dispatch System,WQRD266,851.53750,2013-04-18,A,1,0,FB2,YE,MORTON GROVE
Northwest Central Dispatch System,WQRD266,851.53750,2013-04-18,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQRC400,851.53750,2013-04-15,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQRD266,851.53750,2013-04-18,A,1,0,FB2,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRC405,851.53750,2013-04-15,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQRC400,851.53750,2013-04-15,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQRC405,851.53750,2013-04-15,A,1,0,FB2,YE,Elk Grove Vil
Northwest Central Dispatch System,WQRC400,851.53750,2013-04-15,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQRC405,851.53750,2013-04-15,A,1,0,FB2,YE,Palatine
Northwest Central Dispatch System,WQRC405,851.78750,2013-04-15,A,1,0,FB2,YE,Palatine
Northwest Central Dispatch System,WQRC400,851.78750,2013-04-15,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQRC405,851.78750,2013-04-15,A,1,0,FB2,YE,Hoffman Estat
Northwest Central Dispatch System,WQRD266,851.78750,2013-04-18,A,1,0,FB2,YE,DES PLAINES
Northwest Central Dispatch System,WQRD266,851.78750,2013-04-18,A,1,0,FB2,YE,MORTON GROVE
Northwest Central Dispatch System,WQRC400,851.78750,2013-04-15,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQRD266,851.78750,2013-04-18,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQRD266,851.78750,2013-04-18,A,1,0,FB2,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRC405,851.78750,2013-04-15,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQRC400,851.78750,2013-04-15,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQRC405,851.78750,2013-04-15,A,1,0,FB2,YE,Elk Grove Vil
Northwest Central Dispatch System,WQRC400,851.78750,2013-04-15,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQRC400,851.83750,2013-04-15,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQRC405,851.83750,2013-04-15,A,1,0,FB2,YE,Palatine
Northwest Central Dispatch System,WQRC400,851.83750,2013-04-15,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQRC405,851.83750,2013-04-15,A,1,0,FB2,YE,Hoffman Estat
Northwest Central Dispatch System,WQRD266,851.83750,2013-04-18,A,1,0,FB2,YE,DES PLAINES
Northwest Central Dispatch System,WQRC400,851.83750,2013-04-15,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQRD266,851.83750,2013-04-18,A,1,0,FB2,YE,MORTON GROVE
Northwest Central Dispatch System,WQRD266,851.83750,2013-04-18,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQRC405,851.83750,2013-04-15,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQRD266,851.83750,2013-04-18,A,1,0,FB2,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRC400,851.83750,2013-04-15,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQRC405,851.83750,2013-04-15,A,1,0,FB2,YE,Elk Grove Vil
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,852.01250,2011-06-09,A,1,0,FB2,YE,ARLINGTON HEI
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,852.01250,2011-06-09,A,830,0,MO,YE,ARLINGTON HEI
Northwest Central Dispatch System,WQRD266,852.31250,2013-04-18,A,1,0,FB2,YE,DES PLAINES
Northwest Central Dispatch System,WQRC400,852.31250,2013-04-15,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQRD266,852.31250,2013-04-18,A,1,0,FB2,YE,MORTON GROVE
Northwest Central Dispatch System,WQRC405,852.31250,2013-04-15,A,1,0,FB2,YE,Hoffman Estat
Northwest Central Dispatch System,WQRD266,852.31250,2013-04-18,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQRD266,852.31250,2013-04-18,A,1,0,FB2,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRC400,852.31250,2013-04-15,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQRC405,852.31250,2013-04-15,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQRC400,852.31250,2013-04-15,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQRC405,852.31250,2013-04-15,A,1,0,FB2,YE,Elk Grove Vil
Northwest Central Dispatch System,WQRC400,852.31250,2013-04-15,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQRC405,852.31250,2013-04-15,A,1,0,FB2,YE,Palatine
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,852.51250,2011-06-09,A,1,0,FB2,YE,ARLINGTON HEI
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,852.51250,2011-06-09,A,830,0,MO,YE,ARLINGTON HEI
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,853.01250,2011-06-09,A,1,0,FB2,YE,ARLINGTON HEI
NORTHWEST CENTRAL DISPATCH SYSTEM,WPSX409,853.01250,2011-06-09,A,830,0,MO,YE,ARLINGTON HEI
Northwest Central Dispatch System,WQRC405,853.07500,2013-04-15,A,1,0,FB2,YE,Palatine
Northwest Central Dispatch System,WQRC400,853.07500,2013-04-15,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQRD266,853.07500,2013-04-18,A,1,0,FB2,YE,DES PLAINES
Northwest Central Dispatch System,WQRC405,853.07500,2013-04-15,A,1,0,FB2,YE,Hoffman Estat
Northwest Central Dispatch System,WQRD266,853.07500,2013-04-18,A,1,0,FB2,YE,MORTON GROVE
Northwest Central Dispatch System,WQRD266,853.07500,2013-04-18,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQRC400,853.07500,2013-04-15,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQRD266,853.07500,2013-04-18,A,1,0,FB2,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRC405,853.07500,2013-04-15,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQRC400,853.07500,2013-04-15,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQRC405,853.07500,2013-04-15,A,1,0,FB2,YE,Elk Grove Vil
Northwest Central Dispatch System,WQRC400,853.07500,2013-04-15,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQRC405,853.75000,2013-04-15,A,1,0,FB2,YE,Palatine
Northwest Central Dispatch System,WQRC400,853.75000,2013-04-15,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQRC405,853.75000,2013-04-15,A,1,0,FB2,YE,Hoffman Estat
Northwest Central Dispatch System,WQRD266,853.75000,2013-04-18,A,1,0,FB2,YE,DES PLAINES
Northwest Central Dispatch System,WQRD266,853.75000,2013-04-18,A,1,0,FB2,YE,MORTON GROVE
Northwest Central Dispatch System,WQRC400,853.75000,2013-04-15,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQRD266,853.75000,2013-04-18,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQRD266,853.75000,2013-04-18,A,1,0,FB2,YE,SCHAUMBURG
Northwest Central Dispatch System,WQRC405,853.75000,2013-04-15,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQRC400,853.75000,2013-04-15,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQRC405,853.75000,2013-04-15,A,1,0,FB2,YE,Elk Grove Vil
Northwest Central Dispatch System,WQRC400,853.75000,2013-04-15,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQUB490,854.61250,2014-05-28,A,1,0,FB2,YE,Streamwood
Northwest Central Dispatch System,WQUB490,854.61250,2014-05-28,A,1,0,FB2,YE,Barrington Hi
Northwest Central Dispatch System,WQUB490,854.61250,2014-05-28,A,1,0,FB2,YE,Schaumburg
Northwest Central Dispatch System,WQUB494,854.61250,2014-05-28,A,1,0,FB2,YE,
Northwest Central Dispatch System,WQUB490,854.61250,2014-05-28,A,1,0,FB2,YE,ELGIN
Northwest Central Dispatch System,WQUB492,854.61250,2014-05-28,A,1,0,FB2,YE,Arlington Hei
Northwest Central Dispatch System,WQUB492,854.61250,2014-05-28,A,1,0,FB2,YE,Elk Grove
Northwest Central Dispatch System,WQUB492,854.61250,2014-05-28,A,1,0,FB2,YE,Palatine
Northwest Central Dispatch System,WQUB492,854.61250,2014-05-28,A,1,0,FB2,YE,Hoffman Estat
